CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.013111077504725897,0.016562570888468815,0.026222155009451794
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.0,0.0,0.0
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,0.0,0.0,0.0
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.0,0.0,0.0
Transylvania,0.005905326032852165,0.004361174713787954,0.01181065206570433
Hyde,0.0,0.0,0.0
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.01258899107142857,0.006600535714285715,0.02517798214285714
Cherokee,0.0,0.0,0.0
Clay,0.0,0.0,0.0
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,0.0,0.0,0.0
Lee,0.0,0.0,0.0
Graham,3.316733804347826,3.2141739130434783,6.633467608695652
Haywood,24.60154411764706,37.00223227752641,49.20308823529412
Swain,0.1834108527131783,0.15722078667815106,0.3668217054263566
Lincoln,0.0,0.0,0.0
Buncombe,0.016192250489236785,0.02143248532289628,0.03238450097847357
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.006530380434782608,0.005456159420289855,0.013060760869565216
Catawba,0.0,0.0,0.0
Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316
Yancey,0.007685052631578947,0.005764210526315789,0.015370105263157893
Davie,0.0,0.0,0.0
Caldwell,0.060039473684210524,0.10951999999999999,0.12007894736842105
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.01729764705882353,0.01789542483660131,0.03459529411764706
Guilford,0.0,0.0,0.0
Avery,0.007604999999999999,0.004803508771929825,0.015209999999999998
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0
Pasquotank,0.0,0.0,0.0
Watauga,0.05557285399853263,0.06026412325752017,0.11114570799706526
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.019478418972332014,0.0064932806324110685,0.03895683794466403
