CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0,0.0,0.0
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.0,0.0,0.0
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,0.0,0.0,0.0
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.0,0.0,0.0
Transylvania,0.005905326032852165,0.004361174713787954,0.01181065206570433
Hyde,0.0,0.0,0.0
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.8392660714285715,0.44003571428571436,1.678532142857143
Cherokee,0.0,0.0,0.0
Clay,0.0059812909632572,0.0010875868917576963,0.0119625819265144
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,0.0,0.0,0.0
Lee,0.0,0.0,0.0
Graham,7.106554565217392,6.886207357859535,14.213109130434784
Haywood,18.24669485294117,26.710986425339367,36.49338970588234
Swain,0.1834108527131783,0.15722078667815106,0.3668217054263566
Lincoln,0.0,0.0,0.0
Buncombe,0.03238450097847357,0.04286497064579256,0.06476900195694714
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.0,0.0,0.0
Catawba,0.0,0.0,0.0
Burke,0.015322666666666662,0.025496719576719576,0.030645333333333323
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472
Yancey,0.019212631578947367,0.014410526315789474,0.03842526315789473
Davie,0.0,0.0,0.0
Caldwell,8.418534868421052,15.376608000000001,16.837069736842103
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.01729764705882353,0.01789542483660131,0.03459529411764706
Guilford,0.0,0.0,0.0
Avery,0.038024999999999996,0.02401754385964912,0.07604999999999999
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0
Pasquotank,0.0,0.0,0.0
Watauga,7.792240344827584,8.46108290535583,15.584480689655168
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.009739209486166007,0.0032466403162055343,0.019478418972332014
