CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0,0.0,0.0
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.0,0.0,0.0
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,0.17732512315270935,0.46457580733442816,0.3546502463054187
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.01134199343724364,0.004042986054142741,0.02268398687448728
Transylvania,0.01181065206570433,0.008722349427575908,0.02362130413140866
Hyde,0.06941123595505619,0.18931719965427832,0.13882247191011238
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,5.883954549107142,3.0890507142857144,11.767909098214284
Cherokee,0.0,0.0,0.0
Clay,0.0089719364448858,0.0016313803376365444,0.0179438728897716
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,1.7838351333767084,10.448934808067667,3.567670266753417
Lee,0.0,0.0,0.0
Graham,14.705119565217393,14.651505016722414,29.410239130434785
Haywood,24.60154411764706,37.00223227752641,49.20308823529412
Swain,1.285862919896641,1.1036899224806203,2.571725839793282
Lincoln,0.0,0.0,0.0
Buncombe,0.08096125244618393,0.1071624266144814,0.16192250489236787
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.006530380434782608,0.005456159420289855,0.013060760869565216
Catawba,0.0,0.0,0.0
Burke,0.007661333333333331,0.012748359788359788,0.015322666666666662
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472
Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844
Davie,0.0,0.0,0.0
Caldwell,0.018011842105263156,0.032856,0.03602368421052631
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0,0.0,0.0
Guilford,0.0,0.0,0.0
Avery,0.007604999999999999,0.004803508771929825,0.015209999999999998
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.008148214285714285,0.014486772486772485,0.01629642857142857
Pasquotank,0.0,0.0,0.0
Watauga,1.1114570799706527,1.2052824651504035,2.2229141599413054
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.009739209486166007,0.0032466403162055343,0.019478418972332014
