CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0,0.0,0.0
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.012501369863013699,0.044452562151192275,0.025002739726027397
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,1.243196884236453,3.261322167487685,2.486393768472906
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.7179875776397516,0.5668737060041407,1.4359751552795033
Mecklenburg,0.0,0.0,0.0
Jackson,0.0,0.0,0.0
Transylvania,0.005905326032852165,0.004361174713787954,0.01181065206570433
Hyde,0.6952402921348315,1.8988515125324112,1.390480584269663
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.016785321428571427,0.008800714285714287,0.033570642857142854
Cherokee,0.0,0.0,0.0
Clay,0.0,0.0,0.0
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,1.7838351333767084,10.448934808067667,3.567670266753417
Lee,0.0,0.0,0.0
Graham,1.4192608695652176,1.3735785953177257,2.838521739130435
Haywood,5.548868382352941,8.117364705882352,11.097736764705882
Swain,0.009170542635658915,0.007861039333907553,0.01834108527131783
Lincoln,0.0,0.0,0.0
Buncombe,0.02428837573385518,0.03214872798434442,0.04857675146771036
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.0,0.0,0.0
Catawba,0.0,0.0,0.0
Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999
Tyrrell,0.09606315789473684,0.0,0.19212631578947367
Edgecombe,0.0,0.0,0.0
Washington,0.003543035294117647,0.0051538823529411765,0.007086070588235294
Nash,0.0,0.0,0.0
Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316
Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947
Davie,0.0,0.0,0.0
Caldwell,0.018011842105263156,0.032856,0.03602368421052631
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0034595294117647055,0.003579084967320262,0.006919058823529411
Guilford,0.0,0.0,0.0
Avery,0.011407499999999998,0.007205263157894738,0.022814999999999995
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0037271351351351348,0.0013155555555555557,0.0074542702702702695
Yadkin,0.0,0.0,0.0
Currituck,1.1425154464285712,2.033942857142857,2.2850308928571423
Pasquotank,0.006634148936170212,0.010680141843971631,0.013268297872340424
Watauga,1.1114570799706527,1.2052824651504035,2.2229141599413054
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.009739209486166007,0.0032466403162055343,0.019478418972332014
