CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.09080597014925373,0.10216417910447764,0.18161194029850747
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.009833308128544422,0.01242192816635161,0.019666616257088845
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.0,0.0,0.0
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,1.7761327647783252,4.659695347564313,3.5522655295566503
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.23932919254658383,0.1889579020013803,0.47865838509316766
Mecklenburg,0.0,0.0,0.0
Jackson,0.01134199343724364,0.004042986054142741,0.02268398687448728
Transylvania,0.5905326032852166,0.4361174713787955,1.1810652065704332
Hyde,4.421206516853932,13.454773379429561,8.842413033707864
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.04196330357142857,0.022001785714285717,0.08392660714285714
Cherokee,0.0,0.0,0.0
Clay,0.0089719364448858,0.0016313803376365444,0.0179438728897716
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,9.396405497722839,63.29456154847105,18.792810995445677
Lee,0.0,0.0,0.0
Graham,3.316733804347826,3.2141739130434783,6.633467608695652
Haywood,11.889207352941177,17.391049170437412,23.778414705882355
Swain,1.285862919896641,1.1036899224806203,2.571725839793282
Lincoln,0.0,0.0,0.0
Buncombe,0.08096125244618393,0.1071624266144814,0.16192250489236787
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.03265190217391304,0.02728079710144928,0.06530380434782608
Catawba,0.0,0.0,0.0
Burke,0.03830666666666665,0.06374179894179893,0.0766133333333333
Tyrrell,0.6734827894736841,0.0,1.3469655789473682
Edgecombe,0.0,0.0,0.0
Washington,0.007086070588235294,0.010307764705882353,0.014172141176470587
Nash,0.0,0.0,0.0
Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472
Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844
Davie,0.0,0.0,0.0
Caldwell,1.2007894736842106,2.1904000000000003,2.4015789473684213
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0051892941176470584,0.005368627450980394,0.010378588235294117
Guilford,0.0,0.0,0.0
Avery,0.7605,0.4803508771929826,1.521
Forsyth,0.0,0.0,0.0
Chowan,3.2143577142857143,7.242762197802197,6.4287154285714285
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,2.6130323243243243,0.92352,5.226064648648649
Yadkin,0.0,0.0,0.0
Currituck,3.757005803571428,6.692888888888889,7.514011607142856
Pasquotank,0.9951223404255322,1.6020212765957447,1.9902446808510643
Watauga,7.792240344827584,8.46108290535583,15.584480689655168
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.019478418972332014,0.0064932806324110685,0.03895683794466403
