CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.03277769376181474,0.041406427221172035,0.06555538752362948
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.0,0.0,0.0
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,0.0017732512315270933,0.004645758073344281,0.0035465024630541866
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.01134199343724364,0.004042986054142741,0.02268398687448728
Transylvania,0.029526630164260825,0.021805873568939767,0.05905326032852165
Hyde,0.0,0.0,0.0
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.01258899107142857,0.006600535714285715,0.02517798214285714
Cherokee,0.006862324218749999,0.005882421875,0.013724648437499999
Clay,0.0059812909632572,0.0010875868917576963,0.0119625819265144
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,0.00118750813272609,0.006947430058555628,0.00237501626545218
Lee,0.0,0.0,0.0
Graham,1.4192608695652176,1.3735785953177257,2.838521739130435
Haywood,2.3744117647058824,3.4689592760180994,4.748823529411765
Swain,0.003668217054263566,0.003144415733563021,0.007336434108527132
Lincoln,0.0,0.0,0.0
Buncombe,0.08096125244618393,0.1071624266144814,0.16192250489236787
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.00979557065217391,0.008184239130434784,0.01959114130434782
Catawba,0.0,0.0,0.0
Burke,0.03830666666666665,0.06374179894179893,0.0766133333333333
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316
Yancey,0.019212631578947367,0.014410526315789474,0.03842526315789473
Davie,0.0,0.0,0.0
Caldwell,0.018011842105263156,0.032856,0.03602368421052631
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0,0.0,0.0
Guilford,0.0,0.0,0.0
Avery,0.011407499999999998,0.007205263157894738,0.022814999999999995
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0
Pasquotank,0.0,0.0,0.0
Watauga,0.016671856199559788,0.018079236977256052,0.033343712399119575
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.019478418972332014,0.0064932806324110685,0.03895683794466403
