CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0,0.0,0.0
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.0,0.0,0.0
New Hanover,0.0,0.0,0.0
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.009376027397260274,0.03333942161339421,0.018752054794520547
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.0,0.0,0.0
Sampson,0.0,0.0,0.0
Carteret,0.00265987684729064,0.006968637110016421,0.00531975369458128
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.0,0.0,0.0
Transylvania,0.01181065206570433,0.008722349427575908,0.02362130413140866
Hyde,0.06941123595505619,0.18931719965427832,0.13882247191011238
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.016785321428571427,0.008800714285714287,0.033570642857142854
Cherokee,0.0,0.0,0.0
Clay,0.0089719364448858,0.0016313803376365444,0.0179438728897716
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,0.11875081327260903,0.694743005855563,0.23750162654521806
Lee,0.0,0.0,0.0
Graham,14.705119565217393,14.651505016722414,29.410239130434785
Haywood,11.889207352941177,17.391049170437412,23.778414705882355
Swain,0.1834108527131783,0.15722078667815106,0.3668217054263566
Lincoln,0.0,0.0,0.0
Buncombe,0.02428837573385518,0.03214872798434442,0.04857675146771036
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.00979557065217391,0.008184239130434784,0.01959114130434782
Catawba,0.0,0.0,0.0
Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.003543035294117647,0.0051538823529411765,0.007086070588235294
Nash,0.0,0.0,0.0
Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316
Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947
Davie,0.0,0.0,0.0
Caldwell,0.02401578947368421,0.043808,0.04803157894736842
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0,0.0,0.0
Guilford,0.0,0.0,0.0
Avery,0.007604999999999999,0.004803508771929825,0.015209999999999998
Forsyth,0.0,0.0,0.0
Chowan,0.003209142857142857,0.007221098901098901,0.006418285714285714
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.005590702702702702,0.0019733333333333334,0.011181405405405404
Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0
Pasquotank,0.0,0.0,0.0
Watauga,3.3343712399119583,3.6158473954512096,6.6687424798239165
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.009739209486166007,0.0032466403162055343,0.019478418972332014
