CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0065555387523629485,0.008281285444234407,0.013111077504725897
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,2.4742960779220775,5.547116883116883,4.948592155844155
New Hanover,11.667040851063831,97.47280000000005,23.334081702127662
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,19.429212328767125,71.12409944190767,38.85842465753425
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,1.974534545454546,7.566836363636364,3.949069090909092
Sampson,0.0,0.0,0.0
Carteret,1.7761327647783252,4.659695347564313,3.5522655295566503
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.23932919254658383,0.1889579020013803,0.47865838509316766
Mecklenburg,0.0,0.0,0.0
Jackson,0.007561328958162427,0.0026953240360951605,0.015122657916324854
Transylvania,0.029526630164260825,0.021805873568939767,0.05905326032852165
Hyde,0.06941123595505619,0.18931719965427832,0.13882247191011238
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.01258899107142857,0.006600535714285715,0.02517798214285714
Cherokee,0.0,0.0,0.0
Clay,0.0059812909632572,0.0010875868917576963,0.0119625819265144
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,6.1156668835393635,39.60035133376708,12.231333767078727
Lee,0.0,0.0,0.0
Graham,1.4192608695652176,1.3735785953177257,2.838521739130435
Haywood,5.548868382352941,8.117364705882352,11.097736764705882
Swain,0.1834108527131783,0.15722078667815106,0.3668217054263566
Lincoln,0.0,0.0,0.0
Buncombe,16.2185628962818,21.49678277886497,32.4371257925636
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.013060760869565216,0.01091231884057971,0.026121521739130432
Catawba,0.0,0.0,0.0
Burke,7.673782999999999,12.786604867724868,15.347565999999999
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316
Yancey,2.6939311578947365,2.023237894736842,5.387862315789473
Davie,0.0,0.0,0.0
Caldwell,49.532565789473686,96.3776,99.06513157894737
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0051892941176470584,0.005368627450980394,0.010378588235294117
Guilford,0.0,0.0,0.0
Avery,17.532693749999996,11.096105263157895,35.06538749999999
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0
Pasquotank,0.0,0.0,0.0
Watauga,57.240039618488616,68.701100513573,114.48007923697723
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.012577008403361345,0.0018406722689075631,0.02515401680672269
Alleghany,0.04869604743083004,0.016233201581027673,0.09739209486166008
