CountyName,area_damaged_open_space,area_damaged_ll,area_damaged_all
Camden,0.0,0.0,0.0
Gates,0.0,0.0,0.0
Iredell,0.0,0.0,0.0
Wilkes,0.0,0.0,0.0
Union,0.0,0.0,0.0
Cabarrus,0.0,0.0,0.0
Wake,0.0,0.0,0.0
Franklin,0.0,0.0,0.0
Pender,0.01764623376623376,0.03950937950937951,0.03529246753246752
New Hanover,11.667040851063831,97.47280000000005,23.334081702127662
Durham,0.0,0.0,0.0
Orange,0.0,0.0,0.0
Chatham,0.0,0.0,0.0
Alamance,0.0,0.0,0.0
Harnett,0.0,0.0,0.0
Moore,0.0,0.0,0.0
Beaufort,0.0,0.0,0.0
Martin,0.0,0.0,0.0
Pitt,0.0,0.0,0.0
Greene,0.0,0.0,0.0
Wilson,0.0,0.0,0.0
Wayne,0.0,0.0,0.0
Anson,0.0,0.0,0.0
Lenoir,0.0,0.0,0.0
Robeson,0.0,0.0,0.0
Hoke,0.0,0.0,0.0
Johnston,0.0,0.0,0.0
Brunswick,0.031253424657534244,0.1111314053779807,0.06250684931506849
Columbus,0.0,0.0,0.0
Bladen,0.0,0.0,0.0
Onslow,0.009872672727272727,0.03783418181818183,0.019745345454545454
Sampson,0.0,0.0,0.0
Carteret,0.0035465024630541866,0.009291516146688562,0.007093004926108373
Duplin,0.0,0.0,0.0
Scotland,0.0,0.0,0.0
Richmond,0.0,0.0,0.0
Jones,0.0,0.0,0.0
Craven,0.0,0.0,0.0
Cumberland,0.0,0.0,0.0
Pamlico,0.0,0.0,0.0
Mecklenburg,0.0,0.0,0.0
Jackson,0.01134199343724364,0.004042986054142741,0.02268398687448728
Transylvania,0.01181065206570433,0.008722349427575908,0.02362130413140866
Hyde,0.0013882247191011237,0.003786343993085566,0.0027764494382022473
Montgomery,0.0,0.0,0.0
Stanly,0.0,0.0,0.0
Gaston,0.0,0.0,0.0
Cleveland,0.0,0.0,0.0
Macon,0.01258899107142857,0.006600535714285715,0.02517798214285714
Cherokee,0.0,0.0,0.0
Clay,0.0,0.0,0.0
Henderson,0.0,0.0,0.0
Rutherford,0.0,0.0,0.0
Polk,0.0,0.0,0.0
Dare,1.7838351333767084,10.448934808067667,3.567670266753417
Lee,0.0,0.0,0.0
Graham,3.316733804347826,3.2141739130434783,6.633467608695652
Haywood,5.548868382352941,8.117364705882352,11.097736764705882
Swain,0.009170542635658915,0.007861039333907553,0.01834108527131783
Lincoln,0.0,0.0,0.0
Buncombe,0.08096125244618393,0.1071624266144814,0.16192250489236787
Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0
McDowell,0.03265190217391304,0.02728079710144928,0.06530380434782608
Catawba,0.0,0.0,0.0
Burke,0.03830666666666665,0.06374179894179893,0.0766133333333333
Tyrrell,0.0,0.0,0.0
Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0
Nash,0.0,0.0,0.0
Madison,0.0,0.0,0.0
Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844
Davie,0.0,0.0,0.0
Caldwell,3.6023684210526326,6.571199999999999,7.204736842105265
Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0
Mitchell,0.0034595294117647055,0.003579084967320262,0.006919058823529411
Guilford,0.0,0.0,0.0
Avery,0.038024999999999996,0.02401754385964912,0.07604999999999999
Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0
Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0
Yadkin,0.0,0.0,0.0
Currituck,0.003259285714285714,0.005794708994708995,0.006518571428571428
Pasquotank,0.0,0.0,0.0
Watauga,11.132631977256052,12.088983125458546,22.265263954512104
Vance,0.0,0.0,0.0
Northampton,0.0,0.0,0.0
Warren,0.0,0.0,0.0
Person,0.0,0.0,0.0
Caswell,0.0,0.0,0.0
Rockingham,0.0,0.0,0.0
Surry,0.0,0.0,0.0
Hertford,0.0,0.0,0.0
Stokes,0.0,0.0,0.0
Ashe,0.0,0.0,0.0
Alleghany,0.014608814229249012,0.004869960474308301,0.029217628458498023
